Sample,GEO_ID
X203531420081_R05C01,GSM6987699
X203531420081_R06C01,GSM6987700
X203531420081_R01C02,GSM6987701
X203531420081_R02C02,GSM6987702
X203531420081_R03C02,GSM6987703
X203531420081_R04C02,GSM6987704
X203531420081_R05C02,GSM6987705
X203531420081_R06C02,GSM6987706
X203531420048_R01C01,GSM6987707
X203531420048_R02C01,GSM6987708
X203531420048_R03C01,GSM6987709
X203531420048_R04C01,GSM6987710
X203531420048_R05C01,GSM6987711
X203531420048_R06C01,GSM6987712
X203531420048_R01C02,GSM6987713
X203531420048_R02C02,GSM6987714
X203531420048_R03C02,GSM6987715
X203531420048_R04C02,GSM6987716
X203531420048_R05C02,GSM6987717
X203531420048_R06C02,GSM6987718
X203531420077_R01C01,GSM6987719
X203531420077_R02C01,GSM6987720
X203531420077_R03C01,GSM6987721
X203531420077_R04C01,GSM6987722
X203531420077_R05C01,GSM6987723
X203531420077_R06C01,GSM6987724
X203531420077_R01C02,GSM6987725
X203531420077_R02C02,GSM6987726
X203531420077_R03C02,GSM6987727
X203531420077_R04C02,GSM6987728
X203531420077_R05C02,GSM6987729
X203531420077_R06C02,GSM6987730
X203531420092_R01C01,GSM6987731
X203531420092_R02C01,GSM6987732
X203531420092_R03C01,GSM6987733
X203531420092_R04C01,GSM6987734
X203531420092_R05C01,GSM6987735
X203531420092_R06C01,GSM6987736
X203531420092_R01C02,GSM6987737
X203531420092_R02C02,GSM6987738
X203531420092_R03C02,GSM6987739
X203531420092_R04C02,GSM6987740
X203531420092_R05C02,GSM6987741
X203531420092_R06C02,GSM6987742
X203531420052_R01C01,GSM6987743
X203531420052_R02C01,GSM6987744
X203531420052_R03C01,GSM6987745
X203531420052_R04C01,GSM6987746
X203531420052_R05C01,GSM6987747
X203531420052_R06C01,GSM6987748
X203531420052_R01C02,GSM6987749
X203531420052_R02C02,GSM6987750
X203531420052_R03C02,GSM6987751
X203531420052_R04C02,GSM6987752
X203531420052_R05C02,GSM6987753
X203531420052_R06C02,GSM6987754
X203531420010_R01C01,GSM6987755
X203531420010_R02C01,GSM6987756
X203531420010_R03C01,GSM6987757
X203531420010_R04C01,GSM6987758
X203531420010_R05C01,GSM6987759
X203531420010_R06C01,GSM6987760
X203531420010_R01C02,GSM6987761
X203531420010_R02C02,GSM6987762
X203531420010_R03C02,GSM6987763
X203531420010_R04C02,GSM6987764
X203531420010_R05C02,GSM6987765
X203531420010_R06C02,GSM6987766
X203531420042_R01C01,GSM6987767
X203531420042_R02C01,GSM6987768
X203531420042_R03C01,GSM6987769
X203531420042_R04C01,GSM6987770
X203531420042_R05C01,GSM6987771
X203531420042_R06C01,GSM6987772
X203531420042_R01C02,GSM6987773
X203531420042_R02C02,GSM6987774
X203531420042_R03C02,GSM6987775
X203531420042_R04C02,GSM6987776
X203531420042_R05C02,GSM6987777
X203531420042_R06C02,GSM6987778
X203531420073_R01C01,GSM6987779
X203531420073_R02C01,GSM6987780
X203531420073_R03C01,GSM6987781
X203531420073_R04C01,GSM6987782
X203531420073_R05C01,GSM6987783
X203531420073_R06C01,GSM6987784
X203531420073_R01C02,GSM6987785
X203531420073_R02C02,GSM6987786
X203531420073_R03C02,GSM6987787
X203531420073_R04C02,GSM6987788
X203531420073_R05C02,GSM6987789
X203531420073_R06C02,GSM6987790
X203531420078_R01C01,GSM6987791
X203531420078_R02C01,GSM6987792
X203531420078_R03C01,GSM6987793
X203531420078_R04C01,GSM6987794
X203531420078_R05C01,GSM6987795
X203531420078_R06C01,GSM6987796
X203531420078_R01C02,GSM6987797
X203531420078_R02C02,GSM6987798
X203531420078_R03C02,GSM6987799
X203531420078_R04C02,GSM6987800
X203531420078_R05C02,GSM6987801
X203531420078_R06C02,GSM6987802
X203531420023_R01C01,GSM6987803
X203531420023_R02C01,GSM6987804
X203531420023_R03C01,GSM6987805
X203531420023_R04C01,GSM6987806
X203531420023_R05C01,GSM6987807
X203531420023_R06C01,GSM6987808
X203531420023_R01C02,GSM6987809
X203531420023_R02C02,GSM6987810
X203531420023_R03C02,GSM6987811
X203531420023_R04C02,GSM6987812
X203531420023_R05C02,GSM6987813
X203531420023_R06C02,GSM6987814
X203524370006_R01C01,GSM6987815
X203524370006_R02C01,GSM6987816
X203524370006_R03C01,GSM6987817
X203524370006_R04C01,GSM6987818
X203524370006_R05C01,GSM6987819
X203524370006_R06C01,GSM6987820
X203524370006_R01C02,GSM6987821
X203524370006_R03C02,GSM6987822
X203524370006_R04C02,GSM6987823
X203524370006_R05C02,GSM6987824
X203524370006_R06C02,GSM6987825
X203524370003_R01C01,GSM6987826
X203524370003_R02C01,GSM6987827
X203524370003_R03C01,GSM6987828
X203524370003_R04C01,GSM6987829
X203524370003_R05C01,GSM6987830
X203524370003_R06C01,GSM6987831
X203524370003_R01C02,GSM6987832
X203524370003_R02C02,GSM6987833
X203524370003_R03C02,GSM6987834
X203524370003_R04C02,GSM6987835
X203524370003_R05C02,GSM6987836
X203524370003_R06C02,GSM6987837
X203531420082_R01C01,GSM6987838
X203531420082_R02C01,GSM6987839
X203531420082_R03C01,GSM6987840
X203531420082_R04C01,GSM6987841
X203531420082_R05C01,GSM6987842
X203531420082_R06C01,GSM6987843
X203531420082_R01C02,GSM6987844
X203531420082_R02C02,GSM6987845
X203531420082_R03C02,GSM6987846
X203531420082_R04C02,GSM6987847
X203531420082_R05C02,GSM6987848
X203531420082_R06C02,GSM6987849
X203877620024_R03C02,GSM6987850
X203877620024_R04C02,GSM6987851
X203877620024_R05C02,GSM6987852
X203877620024_R06C02,GSM6987853
X203877620053_R01C01,GSM6987854
X203877620053_R02C01,GSM6987855
X203877620053_R03C01,GSM6987856
X203877620053_R04C01,GSM6987857
X203877620053_R05C01,GSM6987858
X203877620053_R06C01,GSM6987859
X203877620053_R01C02,GSM6987860
X203877620053_R02C02,GSM6987861
X203877620053_R03C02,GSM6987862
X203877620053_R04C02,GSM6987863
X203877620053_R05C02,GSM6987864
X203877620053_R06C02,GSM6987865
X203531420080_R01C01,GSM6987866
X203531420080_R02C01,GSM6987867
X203531420080_R03C01,GSM6987868
X203531420080_R04C01,GSM6987869
X203531420080_R05C01,GSM6987870
X203531420080_R06C01,GSM6987871
X203531420080_R01C02,GSM6987872
X203531420080_R02C02,GSM6987873
X203531420080_R03C02,GSM6987874
X203531420080_R04C02,GSM6987875
X203531420080_R05C02,GSM6987876
X203531420080_R06C02,GSM6987877
X203531420049_R01C01,GSM6987878
X203531420049_R02C01,GSM6987879
X203531420049_R03C01,GSM6987880
X203531420049_R04C01,GSM6987881
X203531420049_R05C01,GSM6987882
X203531420049_R06C01,GSM6987883
X203531420049_R01C02,GSM6987884
X203531420049_R02C02,GSM6987885
X203531420049_R03C02,GSM6987886
X203531420049_R04C02,GSM6987887
X203531420049_R05C02,GSM6987888
X203531420049_R06C02,GSM6987889
X203531420084_R01C01,GSM6987890
X203531420084_R02C01,GSM6987891
X203531420084_R03C01,GSM6987892
X203531420084_R04C01,GSM6987893
X203531420084_R05C01,GSM6987894
X203531420084_R06C01,GSM6987895
X203531420084_R01C02,GSM6987896
X203531420084_R02C02,GSM6987897
X203531420084_R03C02,GSM6987898
X203531420084_R04C02,GSM6987899
X203531420084_R05C02,GSM6987900
X203531420084_R06C02,GSM6987901
X203531420013_R01C01,GSM6987902
X203531420013_R02C01,GSM6987903
X203531420013_R03C01,GSM6987904
X203531420013_R04C01,GSM6987905
X203531420013_R05C01,GSM6987906
X203531420013_R06C01,GSM6987907
X203531420013_R01C02,GSM6987908
X203531420013_R02C02,GSM6987909
X203531420013_R03C02,GSM6987910
X203531420013_R04C02,GSM6987911
X203531420013_R05C02,GSM6987912
X203531420013_R06C02,GSM6987913
X203531420014_R01C01,GSM6987914
X203531420014_R02C01,GSM6987915
X203531420014_R03C01,GSM6987916
X203531420014_R04C01,GSM6987917
X203531420014_R05C01,GSM6987918
X203531420014_R06C01,GSM6987919
X203531420014_R01C02,GSM6987920
X203531420014_R02C02,GSM6987921
X203531420014_R03C02,GSM6987922
X203531420014_R04C02,GSM6987923
X203531420014_R05C02,GSM6987924
X203531420014_R06C02,GSM6987925
X203531420026_R01C01,GSM6987926
X203531420026_R02C01,GSM6987927
X203531420026_R03C01,GSM6987928
X203531420026_R04C01,GSM6987929
X203531420026_R05C01,GSM6987930
X203531420026_R06C01,GSM6987931
X203531420026_R01C02,GSM6987932
X203531420026_R02C02,GSM6987933
X203531420026_R03C02,GSM6987934
X203531420026_R04C02,GSM6987935
X203531420026_R05C02,GSM6987936
X203531420026_R06C02,GSM6987937
X203531420064_R01C01,GSM6987938
X203531420064_R02C01,GSM6987939
X203531420064_R03C01,GSM6987940
X203531420064_R04C01,GSM6987941
X203531420064_R05C01,GSM6987942
X203531420064_R06C01,GSM6987943
X203531420064_R01C02,GSM6987944
X203531420064_R02C02,GSM6987945
X203531420064_R03C02,GSM6987946
X203531420064_R04C02,GSM6987947
X203531420064_R05C02,GSM6987948
X203531420064_R06C02,GSM6987949
X203531420025_R01C01,GSM6987950
X203531420025_R02C01,GSM6987951
X203531420025_R03C01,GSM6987952
X203531420025_R04C01,GSM6987953
X203531420025_R05C01,GSM6987954
X203531420025_R06C01,GSM6987955
X203531420025_R01C02,GSM6987956
X203531420025_R02C02,GSM6987957
X203531420025_R03C02,GSM6987958
X203531420025_R04C02,GSM6987959
X203531420025_R05C02,GSM6987960
X203531420025_R06C02,GSM6987961
X203531420017_R01C01,GSM6987962
X203531420017_R02C01,GSM6987963
X203531420017_R03C01,GSM6987964
X203531420017_R04C01,GSM6987965
X203531420017_R05C01,GSM6987966
X203531420017_R06C01,GSM6987967
X203531420017_R01C02,GSM6987968
X203531420017_R02C02,GSM6987969
X203531420017_R03C02,GSM6987970
X203531420017_R04C02,GSM6987971
X203531420017_R05C02,GSM6987972
X203531420017_R06C02,GSM6987973
X203531420074_R01C01,GSM6987974
X203531420074_R02C01,GSM6987975
X203531420074_R03C01,GSM6987976
X203531420074_R04C01,GSM6987977
X203531420074_R05C01,GSM6987978
X203531420074_R06C01,GSM6987979
X203531420074_R01C02,GSM6987980
X203531420074_R02C02,GSM6987981
X203531420074_R03C02,GSM6987982
X203531420074_R04C02,GSM6987983
X203531420074_R05C02,GSM6987984
X203531420074_R06C02,GSM6987985
X203531420061_R01C01,GSM6987986
X203531420061_R02C01,GSM6987987
X203531420061_R03C01,GSM6987988
X203531420061_R04C01,GSM6987989
X203531420061_R05C01,GSM6987990
X203531420061_R06C01,GSM6987991
X203531420061_R01C02,GSM6987992
X203531420061_R02C02,GSM6987993
X203531420061_R03C02,GSM6987994
X203531420061_R04C02,GSM6987995
X203531420061_R05C02,GSM6987996
X203531420061_R06C02,GSM6987997
X203531420062_R01C01,GSM6987998
X203531420062_R02C01,GSM6987999
X203531420062_R03C01,GSM6988000
X203531420062_R04C01,GSM6988001
X203531420062_R05C01,GSM6988002
X203531420062_R06C01,GSM6988003
X203531420062_R01C02,GSM6988004
X203531420062_R02C02,GSM6988005
X203531420062_R03C02,GSM6988006
X203531420062_R04C02,GSM6988007
X203531420062_R05C02,GSM6988008
X203531420062_R06C02,GSM6988009
X202894750025_R01C01,GSM6988010
X202894750025_R02C01,GSM6988011
X202894750025_R03C01,GSM6988012
X202894750025_R04C01,GSM6988013
X202894750025_R05C01,GSM6988014
X202894750025_R06C01,GSM6988015
X202894750025_R01C02,GSM6988016
X202894750025_R02C02,GSM6988017
X203672360036_R03C02,GSM6988018
X203672360036_R04C02,GSM6988019
X203672360036_R05C02,GSM6988020
X203672360036_R06C02,GSM6988021
X203672360004_R01C01,GSM6988022
X203672360004_R02C01,GSM6988023
X203672360004_R03C01,GSM6988024
X203672360004_R04C01,GSM6988025
X203672360004_R05C01,GSM6988026
X203672360004_R06C01,GSM6988027
X203672360004_R01C02,GSM6988028
X203672360004_R02C02,GSM6988029
X203672360004_R03C02,GSM6988030
X203672360004_R04C02,GSM6988031
X203672360004_R05C02,GSM6988032
X203672360004_R06C02,GSM6988033
X203672360040_R01C01,GSM6988034
X203672360040_R02C01,GSM6988035
X203672360040_R03C01,GSM6988036
X203672360040_R04C01,GSM6988037
X203672360040_R05C01,GSM6988038
X203672360040_R06C01,GSM6988039
X203672360040_R01C02,GSM6988040
X203672360040_R02C02,GSM6988041
X203672360040_R03C02,GSM6988042
X203672360040_R04C02,GSM6988043
X203672360040_R05C02,GSM6988044
X203672360040_R06C02,GSM6988045
X203675320024_R01C01,GSM6988046
X203675320024_R02C01,GSM6988047
X203675320024_R03C01,GSM6988048
X203675320024_R04C01,GSM6988049
X203675320024_R05C01,GSM6988050
X203675320024_R06C01,GSM6988051
X203675320024_R01C02,GSM6988052
X203675320024_R02C02,GSM6988053
X203675320024_R03C02,GSM6988054
X203675320024_R04C02,GSM6988055
X203675320024_R05C02,GSM6988056
X203675320024_R06C02,GSM6988057
X203672360044_R01C01,GSM6988058
X203672360044_R02C01,GSM6988059
X203672360044_R03C01,GSM6988060
X203672360044_R04C01,GSM6988061
X203672360044_R05C01,GSM6988062
X203672360044_R06C01,GSM6988063
X203672360044_R01C02,GSM6988064
X203672360044_R02C02,GSM6988065
X203672360044_R03C02,GSM6988066
X203672360044_R04C02,GSM6988067
X203672360044_R05C02,GSM6988068
X203672360044_R06C02,GSM6988069
X203672360038_R01C01,GSM6988070
X203672360038_R02C01,GSM6988071
X203672360038_R03C01,GSM6988072
X203672360038_R04C01,GSM6988073
X203672360038_R05C01,GSM6988074
X203672360038_R06C01,GSM6988075
X203672360038_R01C02,GSM6988076
X203672360038_R02C02,GSM6988077
X203672360038_R03C02,GSM6988078
X203672360038_R04C02,GSM6988079
X203672360038_R05C02,GSM6988080
X203672360038_R06C02,GSM6988081
X203672360041_R01C01,GSM6988082
X203672360041_R02C01,GSM6988083
X203672360041_R03C01,GSM6988084
X203672360041_R04C01,GSM6988085
X203672360041_R05C01,GSM6988086
X203672360041_R06C01,GSM6988087
X203672360041_R01C02,GSM6988088
X203672360041_R02C02,GSM6988089
X203672360041_R03C02,GSM6988090
X203672360041_R04C02,GSM6988091
X203672360041_R05C02,GSM6988092
X203672360041_R06C02,GSM6988093
X203672360035_R01C01,GSM6988094
X203672360035_R02C01,GSM6988095
X203672360035_R03C01,GSM6988096
X203672360035_R04C01,GSM6988097
X203672360035_R05C01,GSM6988098
X203672360035_R06C01,GSM6988099
X203672360035_R01C02,GSM6988100
X203672360035_R02C02,GSM6988101
X203672360035_R03C02,GSM6988102
X203672360035_R04C02,GSM6988103
X203672360035_R05C02,GSM6988104
X203672360035_R06C02,GSM6988105
X203672360011_R01C01,GSM6988106
X203672360011_R02C01,GSM6988107
X203672360011_R03C01,GSM6988108
X203672360011_R04C01,GSM6988109
X203672360011_R05C01,GSM6988110
X203672360011_R06C01,GSM6988111
X203672360011_R01C02,GSM6988112
X203672360011_R02C02,GSM6988113
X203672360011_R03C02,GSM6988114
X203672360011_R04C02,GSM6988115
X203672360011_R05C02,GSM6988116
X203672360011_R06C02,GSM6988117
X203672360026_R01C01,GSM6988118
X203672360026_R02C01,GSM6988119
X203672360026_R03C01,GSM6988120
X203672360026_R04C01,GSM6988121
X203672360026_R05C01,GSM6988122
X203672360026_R06C01,GSM6988123
X203672360026_R01C02,GSM6988124
X203672360026_R02C02,GSM6988125
X203672360026_R03C02,GSM6988126
X203672360026_R04C02,GSM6988127
X203672360026_R05C02,GSM6988128
X203672360026_R06C02,GSM6988129
X203672360043_R01C01,GSM6988130
X203672360043_R02C01,GSM6988131
X203672360043_R03C01,GSM6988132
X203672360043_R04C01,GSM6988133
X203672360043_R05C01,GSM6988134
X203672360043_R06C01,GSM6988135
X203672360043_R01C02,GSM6988136
X203672360043_R02C02,GSM6988137
X203672360043_R03C02,GSM6988138
X203672360043_R04C02,GSM6988139
X203672360043_R05C02,GSM6988140
X203672360043_R06C02,GSM6988141
X203672360049_R01C01,GSM6988142
X203672360049_R02C01,GSM6988143
X203672360049_R03C01,GSM6988144
X203672360049_R04C01,GSM6988145
X203672360049_R05C01,GSM6988146
X203672360049_R06C01,GSM6988147
X203672360049_R01C02,GSM6988148
X203672360049_R02C02,GSM6988149
X203672360049_R03C02,GSM6988150
X203672360049_R04C02,GSM6988151
X203672360049_R05C02,GSM6988152
X203672360049_R06C02,GSM6988153
X203672360037_R01C01,GSM6988154
X203672360037_R02C01,GSM6988155
X203672360037_R03C01,GSM6988156
X203672360037_R04C01,GSM6988157
X203672360037_R05C01,GSM6988158
X203672360037_R06C01,GSM6988159
X203672360037_R01C02,GSM6988160
X203672360037_R02C02,GSM6988161
X203672360037_R03C02,GSM6988162
X203672360037_R04C02,GSM6988163
X203672360037_R05C02,GSM6988164
X203672360037_R06C02,GSM6988165
X203672360045_R01C01,GSM6988166
X203672360045_R02C01,GSM6988167
X203672360045_R03C01,GSM6988168
X203672360045_R04C01,GSM6988169
X203672360045_R05C01,GSM6988170
X203672360045_R06C01,GSM6988171
X203672360045_R01C02,GSM6988172
X203672360045_R02C02,GSM6988173
X203672360045_R03C02,GSM6988174
X203672360045_R04C02,GSM6988175
X203672360045_R05C02,GSM6988176
X203672360045_R06C02,GSM6988177
X203675320039_R01C01,GSM6988178
X203675320039_R02C01,GSM6988179
X203675320039_R03C01,GSM6988180
X203675320039_R04C01,GSM6988181
X203675320039_R05C01,GSM6988182
X203675320039_R06C01,GSM6988183
X203675320039_R01C02,GSM6988184
X203675320039_R02C02,GSM6988185
X203675320039_R03C02,GSM6988186
X203675320039_R04C02,GSM6988187
X203675320039_R05C02,GSM6988188
X203675320039_R06C02,GSM6988189
X203675320025_R01C01,GSM6988190
X203675320025_R02C01,GSM6988191
X203675320025_R03C01,GSM6988192
X203675320025_R04C01,GSM6988193
X203675320025_R05C01,GSM6988194
X203675320025_R06C01,GSM6988195
X203675320025_R01C02,GSM6988196
X203675320025_R02C02,GSM6988197
X203675320025_R03C02,GSM6988198
X203675320025_R04C02,GSM6988199
X203675320025_R05C02,GSM6988200
X203675320025_R06C02,GSM6988201
X203675320042_R01C01,GSM6988202
X203675320042_R02C01,GSM6988203
X203675320042_R03C01,GSM6988204
X203675320042_R04C01,GSM6988205
X203675320042_R05C01,GSM6988206
X203675320042_R06C01,GSM6988207
X203675320042_R01C02,GSM6988208
X203675320042_R02C02,GSM6988209
X203675320042_R03C02,GSM6988210
X203675320042_R04C02,GSM6988211
X203675320042_R05C02,GSM6988212
X203675320042_R06C02,GSM6988213
X203675320043_R01C01,GSM6988214
X203675320043_R02C01,GSM6988215
X203675320043_R03C01,GSM6988216
X203675320043_R04C01,GSM6988217
X203675320043_R05C01,GSM6988218
X203675320043_R06C01,GSM6988219
X203675320043_R01C02,GSM6988220
X203675320043_R03C02,GSM6988221
X203675320043_R04C02,GSM6988222
X203675320043_R05C02,GSM6988223
X203675320043_R06C02,GSM6988224
X203675320045_R01C01,GSM6988225
X203675320045_R02C01,GSM6988226
X203675320045_R03C01,GSM6988227
X203675320045_R05C01,GSM6988228
X203675320045_R06C01,GSM6988229
X203675320045_R01C02,GSM6988230
X203675320045_R02C02,GSM6988231
X203675320045_R03C02,GSM6988232
X203675320045_R04C02,GSM6988233
X203675320045_R06C02,GSM6988234
X203672360042_R01C01,GSM6988235
X203672360042_R02C01,GSM6988236
X203672360042_R03C01,GSM6988237
X203672360042_R04C01,GSM6988238
X203672360042_R06C01,GSM6988239
X203672360042_R01C02,GSM6988240
X203672360042_R03C02,GSM6988241
X203672360042_R04C02,GSM6988242
X203672360042_R05C02,GSM6988243
X203672360042_R06C02,GSM6988244
X204529320071_R01C01,GSM6988245
X204529320071_R02C01,GSM6988246
X204529320071_R03C01,GSM6988247
X204529320071_R04C01,GSM6988248
X204529320071_R05C01,GSM6988249
X204529320071_R06C01,GSM6988250
X204529320071_R01C02,GSM6988251
X204529320071_R02C02,GSM6988252
X204529320071_R03C02,GSM6988253
X204529320071_R04C02,GSM6988254
X204529320071_R05C02,GSM6988255
X204529320071_R06C02,GSM6988256
X204529320027_R01C01,GSM6988257
X204529320027_R02C01,GSM6988258
X204529320027_R03C01,GSM6988259
X204529320027_R04C01,GSM6988260
X204529320027_R05C01,GSM6988261
X204529320027_R06C01,GSM6988262
X204529320027_R01C02,GSM6988263
X204529320027_R02C02,GSM6988264
X204529320027_R03C02,GSM6988265
X204529320027_R04C02,GSM6988266
X204529320027_R05C02,GSM6988267
X204529320027_R06C02,GSM6988268
X204529320016_R01C01,GSM6988269
X204529320016_R02C01,GSM6988270
X204529320016_R03C01,GSM6988271
X204529320016_R04C01,GSM6988272
X204529320016_R05C01,GSM6988273
X204529320016_R06C01,GSM6988274
X204529320016_R01C02,GSM6988275
X204529320016_R02C02,GSM6988276
X204529320016_R03C02,GSM6988277
X204529320016_R04C02,GSM6988278
X204529320016_R05C02,GSM6988279
X204529320016_R06C02,GSM6988280
X204529320070_R01C01,GSM6988281
X204529320070_R02C01,GSM6988282
X204529320070_R03C01,GSM6988283
X204529320070_R04C01,GSM6988284
X204529320070_R05C01,GSM6988285
X204529320070_R06C01,GSM6988286
X204529320070_R01C02,GSM6988287
X204529320070_R02C02,GSM6988288
X204529320070_R03C02,GSM6988289
X204529320070_R04C02,GSM6988290
X204529320070_R05C02,GSM6988291
X204529320070_R06C02,GSM6988292
X204529320008_R01C01,GSM6988293
X204529320008_R02C01,GSM6988294
X204529320008_R03C01,GSM6988295
X204529320008_R04C01,GSM6988296
X204529320008_R05C01,GSM6988297
X204529320008_R06C01,GSM6988298
X204529320008_R01C02,GSM6988299
X204529320008_R02C02,GSM6988300
X204529320008_R03C02,GSM6988301
X204529320008_R04C02,GSM6988302
X204529320008_R05C02,GSM6988303
X204529320008_R06C02,GSM6988304
X204529320004_R01C01,GSM6988305
X204529320004_R02C01,GSM6988306
X204529320004_R03C01,GSM6988307
X204529320004_R04C01,GSM6988308
X204529320004_R05C01,GSM6988309
X204529320004_R06C01,GSM6988310
X204529320004_R01C02,GSM6988311
X204529320004_R02C02,GSM6988312
X204529320004_R03C02,GSM6988313
X204529320004_R04C02,GSM6988314
X204529320004_R05C02,GSM6988315
X204529320004_R06C02,GSM6988316
X204529320005_R01C01,GSM6988317
X204529320005_R02C01,GSM6988318
X204529320005_R03C01,GSM6988319
X204529320005_R04C01,GSM6988320
X204529320005_R05C01,GSM6988321
X204529320005_R06C01,GSM6988322
X204529320005_R01C02,GSM6988323
X204529320005_R02C02,GSM6988324
X204529320005_R03C02,GSM6988325
X204529320005_R04C02,GSM6988326
X204529320005_R05C02,GSM6988327
X204529320005_R06C02,GSM6988328
